Link,Cidade,Nome,Nota,Avaliação,Quantidade Avaliações,Informações,Preço
https://www.booking.com/hotel/br/apto-bela-vista-gaspar.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-644623&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=89eb5955243e03a8&srepoch=1743079347&all_sr_blocks=1159551601_388667623_8_0_0&highlighted_blocks=1159551601_388667623_8_0_0&matching_block_id=1159551601_388667623_8_0_0&sr_pri_blocks=1159551601_388667623_8_0_0__252000&from=searchresults,Gaspar,Apto Bela Vista,"9,7",,3.0,"Em Gaspar, na região de Santa Catarina, Apto Bela Vista oferece varanda. Apto Bela Vista fica a 7,6 km de Castelo da Havan.

Este apartamento com ar-condicionado tem 4 quartos separados, uma sala de estar, uma cozinhacompleta com geladeira e forno, além de 5 banheiros. O apartamento oferece toalhas e roupa de cama.

Apto Bela Vista fica a 11 km de Rodoviária de Blumenau e a 50 km de Univali Oceanographic Museum. O Aeroporto de Aeroporto Internacional de Navegantes fica a 46 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$2.520
https://www.booking.com/hotel/br/recanto-hellmann.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-644623&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=89eb5955243e03a8&srepoch=1743079347&all_sr_blocks=1095567501_382462726_6_0_0&highlighted_blocks=1095567501_382462726_6_0_0&matching_block_id=1095567501_382462726_6_0_0&sr_pri_blocks=1095567501_382462726_6_0_0__72000&from=searchresults,Gaspar,Recanto Hellmann,"9,7",,20.0,"Em Gaspar, Recanto Hellmann oferece Wi-Fi grátis, jardim e ar-condicionado. Rodoviária de Blumenau fica a 17 km de distância e Museu da Água fica a 19 km. Com estacionamento privativo grátis, a casa de temporada está em uma área onde você poderá participar de atividades como fazer trilhas e bilhar.

A casa de temporada possui 3 quartos, 2 banheiros, roupa de cama, toalhas, TV de tela plana com canais via satélite, espaço para refeições, cozinha completa e varanda com vista para a montanha. Para maior comodidade, a acomodação pode providenciar toalhas e roupa de cama por um custo adicional.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 55 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$720
https://www.booking.com/hotel/br/casa-de-campo-com-cachoeira-exclusiva.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-644623&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=89eb5955243e03a8&srepoch=1743079347&all_sr_blocks=1109693201_383715488_0_0_0&highlighted_blocks=1109693201_383715488_0_0_0&matching_block_id=1109693201_383715488_0_0_0&sr_pri_blocks=1109693201_383715488_0_0_0__177804&from=searchresults,Gaspar,Casa de campo com cachoeira no quintal,"9,8",,6.0,"Com vista para a montanha, Casa de campo com cachoeira no quintal fornece acomodação com varanda e cafeteira. Rodoviária de Blumenau fica a cerca de 32 km de distância. Esta casa de temporada oferece estacionamento privativo grátis, um lounge compartilhado e Wi-Fi grátis.

Esta casa de temporada com ar-condicionado tem 3 quartos separados, uma cozinha completa com geladeira e forno, além de 1 banheiro. Você terá à sua disposição TV de tela plana.

Casa de campo com cachoeira no quintal conta com terraço ao ar livre. Os hóspedes de Casa de campo com cachoeira no quintal podem fazer trilhas nas proximidades ou aproveitar ao máximo o jardim.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 47 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$1.778
https://www.booking.com/hotel/br/chale-hortensia-gaspar.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-644623&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=89eb5955243e03a8&srepoch=1743079347&all_sr_blocks=1235288201_395470462_2_0_0&highlighted_blocks=1235288201_395470462_2_0_0&matching_block_id=1235288201_395470462_2_0_0&sr_pri_blocks=1235288201_395470462_2_0_0__260300&from=searchresults,Gaspar,Chalé Hortênsia,,,,"Chalé Hortênsia conta com Wi-Fi grátis e piscina ao ar livre. Rodoviária de Blumenau fica a 32 km de distância e Catedral São Paulo Apóstolo fica a 26 km. Este chalé tem piscina privativa, jardim e estacionamento privativo grátis.

Com acesso para uma varanda com vista para o jardim, o chalé com ar-condicionado tem 1 quarto e uma cozinha completa. Você terá TV de tela plana à sua disposição.

Em Chalé Hortênsia, você pode aproveitar uma banheira de hidromassagem.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$2.603
https://www.booking.com/hotel/br/casa-de-campo-em-gaspar.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-644623&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=89eb5955243e03a8&srepoch=1743079347&all_sr_blocks=1345433501_406900169_8_0_0&highlighted_blocks=1345433501_406900169_8_0_0&matching_block_id=1345433501_406900169_8_0_0&sr_pri_blocks=1345433501_406900169_8_0_0__150000&from=searchresults,Gaspar,Casa de campo em Gaspar,,,,"Casa de campo em Gaspar oferece acomodação com varanda e Wi-Fi grátis em Gaspar. Univali Oceanographic Museum fica a 35 km de distância, Balneario Camboriú Bus Station fica a 35 km e Rodoviária de Blumenau fica a 35 km. Esta casa de temporada oferece piscina privativa, jardim e estacionamento privativo grátis.

Esta casa de temporada com ar-condicionado conta com 1 quarto, TV de tela plana e cozinha com forno e micro-ondas.

Casa de campo em Gaspar fica a 35 km de Anjo Dourado e a 36 km de Ruas Municipais. O Aeroporto de Aeroporto Internacional de Navegantes fica a 31 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$1.500
https://www.booking.com/hotel/br/chale-em-meio-a-natureza-guabiruba.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=900060634&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=adca64ae89bf005b&srepoch=1743085157&all_sr_blocks=820027001_352082906_0_0_0&highlighted_blocks=820027001_352082906_0_0_0&matching_block_id=820027001_352082906_0_0_0&sr_pri_blocks=820027001_352082906_0_0_0__58000&from=searchresults,Guabiruba,Chalé em meio à natureza!,"9,0",Fantástico,13.0,"Você pode ter direito a um desconto Genius em Chalé em meio à natureza!. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Em Guabiruba, Chalé em meio à natureza! oferece acomodação com jardim, Wi-Fi grátis e uma recepção 24 horas. Rodoviária de Blumenau fica a 47 km de distância. Com estacionamento privativo grátis, o chalé está em uma área onde você poderá participar de atividades como fazer trilhas e pescar.

Este chalé conta com 1 quarto, uma sala de estar, uma cozinha completa com geladeira, além de cafeteira e 1 banheiro com chuveiro e secador de cabelo. Você terá à sua disposição TV de tela plana.

Chalé em meio à natureza! fica a 43 km de Castelo da Havan e a 44 km de Teatro Carlos Gomes. O Aeroporto de Aeroporto Internacional de Navegantes fica a 61 km de distância.

Casais particularmente gostam da localização — eles deram nota 8,8 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$580
https://www.booking.com/hotel/br/pousada-canto-do-dragao-guabiruba1.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=900060634&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=adca64ae89bf005b&srepoch=1743085164&all_sr_blocks=997271104_372589078_2_1_0&highlighted_blocks=997271104_372589078_2_1_0&matching_block_id=997271104_372589078_2_1_0&sr_pri_blocks=997271104_372589078_2_1_0__114582&from=searchresults,Guabiruba,Chalés Canto do Dragão,"9,6",,5.0,"Chalés Canto do Dragão fica a 46 km de Ruas Municipais e oferece um jardim, um terraço e acomodações com ar-condicionado, varanda e Wi-Fi grátis.

Todas as unidades contam com varanda térrea com vista para o jardim, cozinha compacta com um frigobar e um cooktop e um banheiro privativo com chuveiro.

Em Chalés Canto do Dragão, você pode tomar um café da manhã continental.

Chalés Canto do Dragão oferece uma banheira de hidromassagem.

Chalés Canto do Dragão fica a 49 km de Teleférico e a 49 km de Rodoviária de Blumenau. O Aeroporto de Aeroporto Internacional de Navegantes fica a 43 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$1.146
https://www.booking.com/hotel/br/casa-holandesa-guabiruba.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=900060634&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=adca64ae89bf005b&srepoch=1743085164&all_sr_blocks=1266872701_399396577_2_0_0&highlighted_blocks=1266872701_399396577_2_0_0&matching_block_id=1266872701_399396577_2_0_0&sr_pri_blocks=1266872701_399396577_2_0_0__31400&from=searchresults,Guabiruba,Casa Holandesa,"9,6",,23.0,"Com Wi-Fi grátis e vista para o jardim, Casa Holandesa oferece acomodação em Guabiruba. A acomodação fornece jardim e estacionamento privativo grátis. Rodoviária de Blumenau fica a 32 km de distância.

Esta casa de temporada com ar-condicionado possui 3 quartos, TV de tela plana e cozinha com geladeira e micro-ondas.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 49 km de distância.

Casais particularmente gostam da localização — eles deram nota 10 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$314
https://www.booking.com/hotel/br/refugio-santa-montanha.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=900060634&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=adca64ae89bf005b&srepoch=1743085164&all_sr_blocks=1348648301_407201774_2_0_0&highlighted_blocks=1348648301_407201774_2_0_0&matching_block_id=1348648301_407201774_2_0_0&sr_pri_blocks=1348648301_407201774_2_0_0__120000&from=searchresults,Guabiruba,Refúgio Santa Montanha,,,,"Com vista para a montanha, Refúgio Santa Montanha fornece acomodação com varanda e chaleira. Castelo da Havan fica a cerca de 46 km de distância. A acomodação conta com jardim e estacionamento privativo grátis. Rodoviária de Blumenau está a 50 km de distância.

Este chalé com ar-condicionado tem 1 quarto, TV de tela plana e cozinha com geladeira e forno. O chalé oferece toalhas e roupa de cama.

Refúgio Santa Montanha oferece uma banheira de hidromassagem. Se você quiser conhecer a região, é possível fazer trilhas nos arredores.

Refúgio Santa Montanha fica a 47 km de Teatro Carlos Gomes e a 47 km de Catedral São Paulo Apóstolo. O Aeroporto de Aeroporto Internacional de Navegantes fica a 63 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$1.200
https://www.booking.com/hotel/br/casa-de-campo-guabiruba.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=900060634&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=adca64ae89bf005b&srepoch=1743085164&all_sr_blocks=1336953901_406151751_2_0_0&highlighted_blocks=1336953901_406151751_2_0_0&matching_block_id=1336953901_406151751_2_0_0&sr_pri_blocks=1336953901_406151751_2_0_0__63360&from=searchresults,Guabiruba,Casa de Campo,,,,"Em Guabiruba, Casa de Campo oferece acomodação com vista para o jardim, Wi-Fi grátis e estacionamento privativo grátis. Rodoviária de Blumenau fica a apenas 47 km de distância. Em um edifício datado de 2021, o chalé fica a 43 km de Castelo da Havan e a 44 km de Teatro Carlos Gomes.

O chalé tem varanda, 1 quarto, sala de estar e cozinha bem equipada. Você terá TV de tela plana à sua disposição.

Casa de Campo fica a 44 km de Catedral São Paulo Apóstolo e a 45 km de Museu da Água. O Aeroporto de Aeroporto Internacional de Navegantes fica a 60 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$634
https://www.booking.com/hotel/br/casa-agradavel-indaial.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-646763&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=45d959876b4e015d&srepoch=1743079445&all_sr_blocks=1156898101_388464887_2_0_0&highlighted_blocks=1156898101_388464887_2_0_0&matching_block_id=1156898101_388464887_2_0_0&sr_pri_blocks=1156898101_388464887_2_0_0__44000&from=searchresults,Indaial,Casa agradável,"9,3",Fantástico,20.0,"Você pode ter direito a um desconto Genius em Casa agradável. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Com vista para o jardim, Casa agradável fornece acomodação com varanda e chaleira. Vila Germânica fica a cerca de 22 km de distância. A acomodação conta com jardim e estacionamento privativo grátis. Rodoviária de Blumenau está a 22 km de distância.

Esta casa de temporada oferece 1 quarto, cozinha com geladeira e forno, TV de tela plana, área de estar e 1 banheiro com chuveiro. A casa de temporada oferece toalhas e roupa de cama.

Casa agradável fica a 23 km de Teatro Carlos Gomes e a 24 km de Catedral São Paulo Apóstolo. O Aeroporto de Aeroporto Internacional de Navegantes fica a 71 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$440
https://www.booking.com/hotel/br/vestena-indaial.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-646763&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=45d959876b4e015d&srepoch=1743079445&all_sr_blocks=479911002_153073809_2_1_0&highlighted_blocks=479911002_153073809_2_1_0&matching_block_id=479911002_153073809_2_1_0&sr_pri_blocks=479911002_153073809_2_1_0__65800&from=searchresults,Indaial,Tri Hotel Executive Indaial,"9,1",Fantástico,1.539,"Você pode ter direito a um desconto Genius em Tri Hotel Executive Indaial. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Com academia e bar, o Tri Hotel Executive Indaial está localizado em Indaial. Entre as comodidades da propriedade estão um restaurante, recepção 24 horas e serviço de quarto, além de Wi-Fi gratuito em toda a propriedade. O estacionamento privativo pode ser providenciado por um custo extra.

No hotel, os quartos estão equipados com guarda-roupa. Todos os quartos do Tri Hotel Executive Indaial dispõem de mesa de trabalho, TV de tela plana e banheiro privativo.

O Tri Hotel Executive Indaial fica a 23 km de Blumenau e a 27 km de Pomerode. O aeroporto mais próximo é o Aeroporto Internacional Ministro Victor Konder, a 71 km do hotel.

Casais particularmente gostam da localização — eles deram nota 9,1 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$658
https://www.booking.com/hotel/br/estadia-pratica-e-aconchegante-em-indaial.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-646763&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=45d959876b4e015d&srepoch=1743079445&all_sr_blocks=1364578602_408756708_2_0_0&highlighted_blocks=1364578602_408756708_2_0_0&matching_block_id=1364578602_408756708_2_0_0&sr_pri_blocks=1364578602_408756708_2_0_0__31000&from=searchresults,Indaial,Estadia Prática e Aconchegante em Indaial,,,,"Estadia Prática e Aconchegante em Indaial fornece acomodação em Indaial. Rodoviária de Blumenau fica a 21 km de distância, Vila Germânica fica a 20 km e Teatro Carlos Gomes fica a 22 km. Estadia Prática e Aconchegante em Indaial fica a 23 km de Castelo da Havan.

O apartamento tem 2 quartos com ar-condicionado e cozinha completa com geladeira.

Estadia Prática e Aconchegante em Indaial fica a 23 km de Catedral São Paulo Apóstolo e a 23 km de Museu da Água. O Aeroporto de Aeroporto Internacional de Navegantes fica a 69 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$310
